1.40E-03
8.00E-09
2.00E-05
2.80E-06
1.00E-05
2.00E-04
1.90E-05
4.61E-01
5.85E-04
5.00E-09
2.36E-02
2.33E-02
8.23E-02
2.82E-01
1.05E-03
3.50E-04
1.45E-04
3.50E-06
2.09E-02
4.15E-02
2.20E-05
5.65E-03
1.20E-04
1.02E-04
9.50E-04
5.63E-02
2.50E-05
8.40E-05
6.00E-05
7.00E-05
1.90E-05
1.50E-06
1.80E-06
5.00E-08
2.40E-06
1.00E-10
9.00E-05
3.70E-04
3.30E-05
1.65E-04
2.00E-05
1.20E-06
0.00E+00
1.00E-09
1.00E-09
1.50E-08
7.50E-08
1.50E-07
2.50E-07
2.30E-06
2.00E-07
1.00E-09
4.50E-07
3.00E-11
3.00E-06
4.25E-04
3.90E-05
6.65E-05
9.20E-06
4.15E-05
0.00E+00
7.05E-06
2.00E-06
6.20E-06
1.20E-06
5.20E-06
1.30E-06
3.50E-06
5.20E-07
3.20E-06
8.00E-07
3.00E-06
2.00E-06
1.25E-06
7.00E-10
1.50E-09
1.00E-09
5.00E-09
4.00E-09
8.50E-08
8.50E-07
1.40E-05
8.50E-09
2.00E-16
0.00E+00
4.00E-19
0.00E+00
9.00E-13
5.50E-16
9.60E-06
1.40E-12
2.70E-06
0.00E+00
0.00E+00
