wavelength,intensity
192.06666666666598,4.914211930752049
192.0999999999993,4.864134291064534
192.13333333333264,4.188820462738542
192.16666666666598,3.3166651289768256
192.1999999999993,2.6225630369415067
192.23333333333264,2.2602267665972464
192.26666666666597,2.3265164275677033
192.2999999999993,2.7771816191095655
192.33333333333263,3.1664891482356774
192.36666666666596,2.9809555204877207
192.3999999999993,2.140007460793122
192.43333333333263,1.4314246816322667
192.46666666666596,1.7315677064659878
192.4999999999993,3.169958859878393
192.53333333333262,4.80314102914239
192.56666666666595,5.63441711485753
192.59999999999928,5.401854000835693
192.63333333333262,4.606360566563047
192.66666666666595,3.788235694996986
192.69999999999928,3.5445549097498397
192.7333333333326,4.515012478380574
192.76666666666594,7.046441173246071
192.79999999999927,8.78369363933873
192.8333333333326,5.916901248366123
192.86666666666594,-3.4158350086844536
192.89999999999927,-9.000869321499012
192.9333333333326,3.965881107556049
192.96666666666593,45.6024899406823
192.99999999999926,106.23534789559429
193.0333333333326,170.9755993446689
193.06666666666592,224.03706244982973
193.09999999999926,247.022726076926
193.1333333333326,221.18977920405771
193.16666666666592,146.21399647836765
193.19999999999925,59.35810921931411
193.23333333333258,1.9629038158533376
193.2666666666659,-10.335616264761374
193.29999999999924,0.6972766108782729
193.33333333333258,10.929701618678425
193.3666666666659,10.782194220446584
193.39999999999924,5.915365003901338
193.43333333333257,2.406259441515404
193.4666666666659,1.93980043850997
193.49999999999923,2.887772642340779
193.53333333333256,3.670263851493104
193.5666666666659,3.90137796472452
193.59999999999923,3.838778980668266
193.63333333333256,3.717311042410883
193.6666666666659,3.593549615641301
193.69999999999922,3.456507517609247
193.73333333333255,3.318336565674932
193.76666666666588,3.2885363856278924
193.79999999999922,3.5019536289808886
193.83333333333255,3.985698263013936
193.86666666666588,4.457015459117942
193.8999999999992,4.579295077640342
193.93333333333254,4.223899212231934
193.96666666666587,3.680273789978374
193.9999999999992,3.284221287254819
194.03333333333254,3.1907899608695205
194.06666666666587,3.29679331296403
194.0999999999992,3.4784307622708823
194.13333333333253,3.593153089495117
194.16666666666586,3.4792001828987718
194.1999999999992,2.9936956451065804
194.23333333333252,2.2697808746873873
194.26666666666586,1.643481965862377
194.2999999999992,1.4170933318404153
194.33333333333252,1.5523560634503624
194.36666666666585,1.8330378957854243
194.39999999999918,2.0641586373717002
194.4333333333325,2.185211889133273
194.46666666666584,2.184814990983541
194.49999999999918,2.070971388391688
194.5333333333325,1.9291154391606775
194.56666666666584,1.86402671094316
194.59999999999917,1.9409490439995798
194.6333333333325,2.1164798190903626
194.66666666666583,2.328716614063751
194.69999999999916,2.5157318718856163
194.7333333333325,2.6155498360300005
194.76666666666583,2.567683547186907
194.79999999999916,2.376183568602614
194.8333333333325,2.1328709205486187
194.86666666666582,1.9336908111241238
194.89999999999915,1.8274438548736718
194.93333333333248,1.817090337160319
194.96666666666582,1.900015099235994
194.99999999999915,2.0262206418975657
195.03333333333248,2.1128125671386773
195.0666666666658,2.092127017214133
195.09999999999914,2.026994009676767
195.13333333333247,2.044250105528034
195.1666666666658,2.2329859247240122
195.19999999999914,2.4734140896527306
195.23333333333247,2.5746908043687107
195.2666666666658,2.40892833438484
195.29999999999913,2.0819507832648956
195.33333333333246,1.753706406177238
195.3666666666658,1.5650560124663608
195.39999999999912,1.6083893455681393
195.43333333333246,1.9667605114458444
195.4666666666658,2.5673531144991144
195.49999999999912,3.0611134373691935
195.53333333333245,3.080706073063152
195.56666666666578,2.621007016539772
195.5999999999991,2.13162251967651
195.63333333333244,2.0666502515119403
195.66666666666578,2.417899873095643
195.6999999999991,2.763560662369927
195.73333333333244,2.7037291547504694
195.76666666666577,2.254018058566309
195.7999999999991,1.6940147108171177
195.83333333333243,1.2924065437479682
195.86666666666576,1.2070110922163066
195.8999999999991,1.546291332218921
195.93333333333243,2.3306795441600916
195.96666666666576,3.150472037793206
195.9999999999991,3.4645083836359967
196.03333333333242,2.9613979793649836
196.06666666666575,2.091284481152226
196.09999999999908,1.4608129529425278
196.13333333333242,1.4378190170189913
196.16666666666575,1.8475649129461558
196.19999999999908,2.4405644190430853
196.2333333333324,2.9802674973461927
196.26666666666574,3.250666972286667
196.29999999999907,3.0470308859229713
196.3333333333324,2.43555318011241
196.36666666666574,1.7869645048005343
196.39999999999907,1.469546749406313
196.4333333333324,1.556820982889273
196.46666666666573,1.887084765989371
196.49999999999906,2.2976888036970777
196.5333333333324,2.680417266137151
196.56666666666572,2.9576737424513597
196.59999999999906,3.058630993157209
196.6333333333324,2.9531365245925905
196.66666666666572,2.62690160576184
196.69999999999905,2.1294671000711722
196.73333333333238,1.780726026973139
196.7666666666657,1.9718976010991436
196.79999999999905,2.825746215485045
196.83333333333238,3.696153402288787
196.8666666666657,3.804145237915428
196.89999999999904,2.8722168171431117
196.93333333333237,1.6112715694615218
196.9666666666657,0.8365135475121692
196.99999999999903,0.8568713383589872
197.03333333333237,1.2822149054437917
197.0666666666657,1.6838058472039361
197.09999999999903,1.9087082214669426
197.13333333333236,2.073203894953619
197.1666666666657,2.293460605048801
197.19999999999902,2.5415015029962635
197.23333333333235,2.690003555304789
197.26666666666569,2.6233030271717523
197.29999999999902,2.3350590406117973
197.33333333333235,1.8715200666398693
197.36666666666568,1.3229929275641705
197.399999999999,1.0108533293849005
197.43333333333234,1.3325124395032426
197.46666666666567,2.424253512775386
197.499999999999,3.497695387592178
197.53333333333234,3.56199467883407
197.56666666666567,2.2542004094214
197.599999999999,0.7183959384546383
197.63333333333233,0.3073880389490481
197.66666666666566,1.4479575130426865
197.699999999999,3.0291209958354703
197.73333333333233,3.825143397155026
197.76666666666566,3.543582721437451
197.799999999999,2.9797931153951605
197.83333333333232,2.941498036911726
197.86666666666565,3.425724947473316
197.89999999999898,3.7634890799566607
197.9333333333323,3.3538383688788316
197.96666666666565,2.4730289443609523
197.99999999999898,1.9019521395966437
198.0333333333323,2.260000347138898
198.06666666666564,3.0880326353202476
198.09999999999897,3.4996109705668967
198.1333333333323,2.8827645777509856
198.16666666666563,1.8026926941753982
198.19999999999897,1.1385237435121562
198.2333333333323,1.4048686467503289
198.26666666666563,2.0726326105373967
198.29999999999896,2.4302124038681945
198.3333333333323,2.1510374292397594
198.36666666666562,1.6614131498826246
198.39999999999895,1.467391287281973
198.43333333333229,1.7523692161550675
198.46666666666562,2.2608846982340234
198.49999999999895,2.7129163702258525
198.53333333333228,2.9734178186834974
198.5666666666656,3.0457525157067304
198.59999999999894,2.945254220484681
198.63333333333227,2.7659430883041636
198.6666666666656,2.6544663253838894
198.69999999999894,2.732090453128442
198.73333333333227,2.9181772062044526
198.7666666666656,3.0386993942186606
198.79999999999893,2.9564183266755797
198.83333333333226,2.7213286183076315
198.8666666666656,2.442054699150169
198.89999999999893,2.2219789064739355
198.93333333333226,2.1469142884240555
198.9666666666656,2.298628027694104
198.99999999999892,2.673933474552325
199.03333333333225,3.078292831785631
199.06666666666558,3.2933364538796845
199.09999999999891,3.2415884707938627
199.13333333333225,3.064182237152993
199.16666666666558,2.9173613308251847
199.1999999999989,2.8581438051078067
199.23333333333224,2.8360943884367225
199.26666666666557,2.797418108487926
199.2999999999989,2.7176743058094956
199.33333333333223,2.5946545937179413
199.36666666666557,2.429718908738213
199.3999999999989,2.25110247126323
199.43333333333223,2.101143619990585
199.46666666666556,2.01664110677718
199.4999999999989,2.0018378225352778
199.53333333333222,2.04936792006005
199.56666666666555,2.1384244604825895
199.5999999999989,2.197229888814146
199.63333333333222,2.14204116781536
199.66666666666555,1.941468060482426
199.69999999999888,1.6968329228877284
199.7333333333322,1.52998499167313
199.76666666666554,1.5474789304007515
199.79999999999887,1.829417182569196
199.8333333333322,2.446065596900365
199.86666666666554,3.2319580146731552
199.89999999999887,3.7388857109588827
199.9333333333322,3.5349096287796007
199.96666666666553,2.748943095468594
199.99999999999886,1.9789594308597886
200.0333333333322,1.7761384799905073
200.06666666666553,2.0740280294673195
200.09999999999886,2.44827878397186
200.1333333333322,2.5292016951253418
200.16666666666552,2.325467857148658
200.19999999999885,1.9950291282661252
200.23333333333218,1.6902229840015979
200.26666666666551,1.5382697182279985
200.29999999999885,1.659666594306461
200.33333333333218,2.0768531595927957
200.3666666666655,2.539325774731255
200.39999999999884,2.750899279202362
200.43333333333217,2.570474563083138
200.4666666666655,2.1488945077776713
200.49999999999883,1.6689183630957314
200.53333333333217,1.299009842077213
200.5666666666655,1.1890892805450746
200.59999999999883,1.473910226430069
200.63333333333216,2.0207342930633345
200.6666666666655,2.455787876243738
200.69999999999882,2.439910512929408
200.73333333333215,2.1139265410300068
200.7666666666655,1.9179189860484644
200.79999999999882,2.210913408127986
200.83333333333215,2.7568589528438463
200.86666666666548,3.0670035901829964
200.8999999999988,2.7813195158172115
200.93333333333214,2.1261385309626726
200.96666666666547,1.4934203172118035
200.9999999999988,1.1872180255537312
201.03333333333214,1.2497415303314328
201.06666666666547,1.6735826467816308
201.0999999999988,2.304705427710569
201.13333333333213,2.6959518769846498
201.16666666666546,2.37605874880059
201.1999999999988,1.3464481489661588
201.23333333333213,0.2558383965879061
201.26666666666546,-0.22333591868758082
201.2999999999988,0.09912406551172803
201.33333333333212,0.9564941718527188
201.36666666666545,2.061159399034317
201.39999999999878,3.091171907494129
201.43333333333211,3.7021280988360847
201.46666666666545,3.6163602996030852
201.49999999999878,3.048182530077239
201.5333333333321,2.4308192681930936
201.56666666666544,2.1295314230582583
201.59999999999877,2.1830102294010985
201.6333333333321,2.533350144344486
201.66666666666544,3.0690207974430175
201.69999999999877,3.5121622801481225
201.7333333333321,3.5539749938830365
201.76666666666543,3.07391932283278
201.79999999999876,2.3411386832469976
201.8333333333321,1.670016698260579
201.86666666666542,1.2296084915206293
201.89999999999876,0.9839401165075753
201.9333333333321,0.8832644183898476
201.96666666666542,0.914907172287014
201.99999999999875,1.102243249478025
202.03333333333208,1.4589770991324171
202.0666666666654,1.8623945256457286
202.09999999999874,2.0984875667150096
202.13333333333208,1.9883688357719278
202.1666666666654,1.6292200045324585
202.19999999999874,1.243588108994774
202.23333333333207,1.0247990741156492
202.2666666666654,1.0222794179873527
202.29999999999873,1.242125067618966
202.33333333333206,1.6390420265966161
202.3666666666654,2.006148208783947
202.39999999999873,2.1057578516228825
202.43333333333206,1.8408455287615484
202.4666666666654,1.408189518233401
202.49999999999872,1.038625267042352
202.53333333333205,0.8308961140361723
202.56666666666538,0.6964358135087593
202.59999999999872,0.538270269889066
202.63333333333205,0.38726299063385317
202.66666666666538,0.39877716220812887
202.6999999999987,0.7065150597013053
202.73333333333204,1.117232647710194
202.76666666666537,1.2193200310738601
202.7999999999987,0.6871402674644224
202.83333333333204,-0.13450689315679779
202.86666666666537,-0.598138136649675
202.8999999999987,-0.2373443895080108
202.93333333333203,0.5432404294100774
202.96666666666536,1.0795900088634045
202.9999999999987,0.9483257127036716
203.03333333333202,0.47248546129202207
203.06666666666536,0.11744387554608193
203.0999999999987,0.06158335259709043
203.13333333333202,-0.10612380171696273
203.16666666666535,-0.8575387155152856
203.19999999999868,-2.1373809375464092
203.233333333332,-3.1574354839890244
203.26666666666534,-3.1125531115647838
203.29999999999868,-1.9819744458366113
203.333333333332,-0.49155729583071106
203.36666666666534,0.6464742106766872
203.39999999999867,1.228371169919153
203.433333333332,1.3809587595952417
203.46666666666533,1.2381593937876034
203.49999999999866,0.94447790520214
203.533333333332,0.6490455823251181
203.56666666666533,0.4851494508355212
203.59999999999866,0.513246984790259
203.633333333332,0.7728611954429129
203.66666666666532,1.2402141549560168
203.69999999999865,1.7032104919561757
203.73333333333198,1.915871154090175
203.76666666666532,1.7563852569644283
203.79999999999865,1.3472825324437248
203.83333333333198,0.8400754940402053
203.8666666666653,0.40512320198905105
203.89999999999864,0.23785018269020222
203.93333333333197,0.5226971320139032
203.9666666666653,1.196849626306182
203.99999999999864,1.9730499188276744
204.03333333333197,2.5700614418398344
204.0666666666653,2.861744675277014
204.09999999999863,2.8176609766989364
204.13333333333196,2.4277685304018473
204.1666666666653,1.8096905239036791
204.19999999999862,1.1336664021021785
204.23333333333196,0.5745162093298695
204.2666666666653,0.3260262197444665
204.29999999999862,0.5868523604102772
204.33333333333195,1.3891985957293969
204.36666666666528,2.302912068501068
204.3999999999986,2.8210485619342216
204.43333333333194,2.720507690258081
204.46666666666528,2.2999160382594965
204.4999999999986,1.908883641034103
204.53333333333194,1.7199906358716295
204.56666666666527,1.6860776011043195
204.5999999999986,1.7478040313668957
204.63333333333193,1.8720683317303712
204.66666666666526,2.047928523345194
204.6999999999986,2.2584485724486894
204.73333333333193,2.4205115367001206
204.76666666666526,2.4132307651805482
204.7999999999986,2.1519802504639998
204.83333333333192,1.7766090196544237
204.86666666666525,1.5118046708471482
204.89999999999858,1.510380807458155
204.93333333333192,1.6438460158804633
204.96666666666525,1.7152586635997162
204.99999999999858,1.612207353993942
205.0333333333319,1.4358035792648467
205.06666666666524,1.319211998341055
205.09999999999857,1.31029033514066
205.1333333333319,1.314033761969993
205.16666666666524,1.2267875882058916
205.19999999999857,1.089078145342283
205.2333333333319,1.1044219192191584
205.26666666666523,1.461797341821867
205.29999999999856,2.0041070981699423
205.3333333333319,2.3090735975083994
205.36666666666522,2.013569310320455
205.39999999999856,1.3267411101821032
205.4333333333319,0.7518434495820845
205.46666666666522,0.7058219089966615
205.49999999999855,1.125450601644552
205.53333333333188,1.7858101286114807
205.5666666666652,2.453751910736079
205.59999999999854,2.868132808364882
205.63333333333188,2.762757779046319
205.6666666666652,2.0843060045067086
205.69999999999854,1.2562426394640136
205.73333333333187,0.7612120600455257
205.7666666666652,0.7784619974529812
205.79999999999853,1.0353985859326358
205.83333333333186,1.2318960949312037
205.8666666666652,1.2825971480724592
205.89999999999853,1.317911354713277
205.93333333333186,1.4679550316614431
205.9666666666652,1.7415672135833413
205.99999999999852,2.0654218740210055
206.03333333333185,2.3607302192193758
206.06666666666518,2.519706142218663
206.09999999999852,2.421515609760375
206.13333333333185,2.008138942453054
206.16666666666518,1.5146468025769801
206.1999999999985,1.2613262158198812
206.23333333333184,1.414650687980434
206.26666666666517,1.6836909823398363
206.2999999999985,1.694903350860774
206.33333333333184,1.3173678984650439
206.36666666666517,0.8905810310846649
206.3999999999985,0.7994227260241444
206.43333333333183,1.099530427138539
206.46666666666516,1.4207272079881725
206.4999999999985,1.386676729690187
206.53333333333183,1.0224087520074991
206.56666666666516,0.7025119927491309
206.5999999999985,0.7713412131772184
206.63333333333182,1.1470568126598943
206.66666666666515,1.4993474435130878
206.69999999999848,1.5555429488224761
206.7333333333318,1.4191108934653731
206.76666666666515,1.3373208884967813
206.79999999999848,1.4804404590609712
206.8333333333318,1.7167910195406095
206.86666666666514,1.8412142490187229
206.89999999999847,1.740782378687468
206.9333333333318,1.5330470591885046
206.96666666666513,1.3703380649879304
206.99999999999847,1.3604379930366637
207.0333333333318,1.538048188773641
207.06666666666513,1.9256043917621832
207.09999999999846,2.3956912963188626
207.1333333333318,2.6565273592513186
207.16666666666512,2.4327138206618337
207.19999999999845,1.795463479413789
207.23333333333179,1.070990716567752
207.26666666666512,0.5645517192867241
207.29999999999845,0.36251942000250087
207.33333333333178,0.44461569452658734
207.3666666666651,0.7603412112662946
207.39999999999844,1.110401172314275
207.43333333333177,1.248742154300662
207.4666666666651,1.0428971003507164
207.49999999999844,0.7223832979742386
207.53333333333177,0.5873880514292764
207.5666666666651,0.7482107245895308
207.59999999999843,0.9250642195858337
207.63333333333176,0.7967489293266669
207.6666666666651,0.32291217387609933
207.69999999999843,-0.15549654324354661
207.73333333333176,-0.28368593417671084
207.7666666666651,0.033195860801752464
207.79999999999842,0.6540113853777685
207.83333333333175,1.4297928906432862
207.86666666666508,2.2193935716497446
207.8999999999984,2.886393391171386
207.93333333333175,3.2996168102483296
207.96666666666508,3.3610580867867306
207.9999999999984,2.98579181096174
208.03333333333174,2.165848560735534
208.06666666666507,1.201319359619175
208.0999999999984,0.4690810503754702
208.13333333333173,0.2129311137056395
208.16666666666507,0.3386262814835862
208.1999999999984,0.6994430364934865
208.23333333333173,1.1772239620496183
208.26666666666506,1.7010776347338132
208.2999999999984,2.2026016023543504
208.33333333333172,2.5599971535971227
208.36666666666505,2.592800395722535
208.39999999999839,2.143125096318724
208.43333333333172,1.4083266999442465
208.46666666666505,0.8457926857408918
208.49999999999838,0.8480640110002609
208.5333333333317,1.2392883110926913
208.56666666666504,1.5700684675622982
208.59999999999837,1.4948087931717737
208.6333333333317,1.1890141443700952
208.66666666666504,0.9886751780274557
208.69999999999837,1.134879497418223
208.7333333333317,1.5745868110170889
208.76666666666503,2.198011111699814
208.79999999999836,2.900135296786804
208.8333333333317,3.585416509958649
208.86666666666503,4.160073425591066
208.89999999999836,4.5556229587511465
208.9333333333317,4.736626124924113
208.96666666666502,4.6718809333656806
208.99999999999835,4.366472801247916
209.03333333333168,3.856980732230086
209.06666666666501,3.1924412716283435
209.09999999999835,2.5353541008051006
209.13333333333168,2.1132276068798665
209.166666666665,2.0991582226529064
209.19999999999834,2.336526378390298
209.23333333333167,2.5467756815770994
209.266666666665,2.517277173376705
209.29999999999833,2.28116187778975
209.33333333333167,1.928687356737387
209.366666666665,1.5617457147561418
209.39999999999833,1.3095633094301224
209.43333333333166,1.3029902096711061
209.466666666665,1.5404505075834811
209.49999999999832,1.8181810574322006
209.53333333333165,1.921237779786235
209.566666666665,1.7716194971962023
209.59999999999832,1.429516304371096
209.63333333333165,0.9676365240447342
209.66666666666498,0.5366796850010177
209.6999999999983,0.33935533282246855
209.73333333333164,0.5414595975507234
209.76666666666497,1.0396774476414843
209.7999999999983,1.6141388592388488
209.83333333333164,2.0756713357837233
209.86666666666497,2.371382050162174
209.8999999999983,2.4856517818705126
209.93333333333163,2.425569639045642
209.96666666666496,2.260301844423787
209.9999999999983,2.069257297692073
210.03333333333163,1.9087101251077676
210.06666666666496,1.7943351248495791
210.0999999999983,1.737943518546886
210.13333333333162,1.7588227959852756
210.16666666666495,1.8848711285417126
210.19999999999828,2.132209903205378
210.23333333333161,2.337062582030151
